I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.012096405,-0.03355527,0.017802,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0115020275,-0.03780198,0.016208887,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.011713028,-0.025444984,0.008949518,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06865358,-0.013207674,-0.0083248615,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.10810256,0.010923862,-0.002231598,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.10975146,0.02369976,-0.0051407814,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1172359,0.053529024,-0.021810532,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11394787,0.05852604,-0.02046132,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075847864,0.052235126,-0.008763313,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046163082,0.03691721,0.023618937,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0013959408,0.02954173,0.051323652,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.036689997,-0.008633614,0.053099394,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.048997164,-0.050098896,0.045728683,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0612967,-0.058048725,0.051776648,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06295037,-0.04857087,0.05310011,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07892966,-0.051763296,0.06539726,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09082365,-0.05054784,0.06539726,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0733757,-0.051164627,0.069580555,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.063546896,-0.049202204,0.06540251,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06515336,-0.05152726,0.054914236,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08460355,-0.05706191,0.057009697,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09609723,-0.059846878,0.07449341,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.096770525,-0.066009045,0.082830906,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08850789,-0.06491566,0.07270956,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08533597,-0.06794214,0.06399679,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.072981834,-0.056538105,0.06613636,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.069340706,-0.04229307,0.059253693,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.060395718,-0.08664465,0.039839983,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04044652,-0.07276058,0.016423464,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03484583,-0.038009167,0.04962635,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.046118498,-0.049349308,0.029464006,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07548523,-0.06709099,0.024037838,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07932329,-0.07476187,0.051353455,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.053884268,-0.07251263,0.03627777,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06178546,-0.06466389,0.025079727,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.061439037,-0.06285691,0.047426224,nan,nan,nan,nan,nan,nan,nan,nan,nan
