I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.030897617,0.11380911,0.06815958,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03252721,0.11378348,0.06808615,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032561302,0.10040021,0.06806326,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.019179344,0.10039365,0.057186842,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.019179344,0.09644246,0.05523181,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0057959557,0.08098054,0.06123805,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0057959557,0.08037281,0.06639862,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0075871944,0.07399535,0.068101645,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0075871944,0.073610306,0.073096514,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0075871944,0.07273841,0.07819462,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0075871944,0.072449684,0.08144784,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0075871944,0.07252264,0.06808758,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0057957172,0.07345343,0.06810069,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0057959557,0.07362127,0.06810069,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.005795002,0.06029606,0.06753802,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0072927475,0.060326576,0.067818165,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.007580042,0.06946325,0.06664252,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0074722767,0.07176137,0.061418533,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0024363995,0.072143555,0.05829954,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0056693554,0.07311559,0.054812193,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.005324602,0.06027937,0.053637266,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.007427454,0.06080413,0.053835154,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0058078766,0.060249567,0.051397085,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01779461,0.057383776,0.04564929,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020353317,0.046867132,0.044650793,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021184444,0.046866417,0.04792595,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.023361444,0.034623146,0.041772127,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03100419,0.032706738,0.042051792,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03321266,0.03348303,0.06314874,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.038568974,0.034701824,0.059404135,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.044932842,0.040714502,0.051949978,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.044488907,0.03443718,0.048196316,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.044887543,0.024312735,0.04779291,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04783702,0.020977259,0.047116518,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.041510582,0.019757748,0.047407866,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04000926,0.012149096,0.042822123,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.039780617,0.00581789,0.034716368,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04286003,-0.006490946,0.027869701,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.052829742,-0.0069065094,0.015341997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05168271,-0.0051825047,0.025667429,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.048450947,0.017796993,0.032917738,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03875184,0.03203869,0.03375888,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033648968,0.046771526,0.042818785,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.02096939,0.060250282,0.048635244,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0022649765,0.1027174,0.04898739,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.043850183,0.1405561,0.068099976,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046252012,0.15248597,0.067116976,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044359207,0.100397944,0.041336298,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032203674,0.07235193,0.0279634,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.020681381,0.046866417,0.014328003,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.005405426,0.008003235,0.0017330647,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019324303,-0.006687641,0.0030105114,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.034584045,-0.024359226,0.018073797,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05514598,-0.021449327,0.021344662,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.060724735,-0.022987127,0.018192053,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06493974,-0.020382643,0.015319109,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06116414,-0.019170523,0.015384436,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.060678482,-0.015328646,0.015925646,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.056729317,-0.020457268,0.0066337585,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.055716038,-0.04681611,-0.0023841858,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042145014,-0.011919498,-0.013905764,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03087759,0.14041257,0.00077939034,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07337427,0.28923464,0.02176547,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.25064445,0.42159986,0.17565525,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.033746243,-0.022825003,0.25545788,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.19588065,-0.0896368,0.15523791,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.2747085,-0.07208848,0.094902754,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15492296,-0.032990932,0.054694414,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07795191,-5.4121017e-05,0.027950764,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.034353733,-0.000562191,0.014567614,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021508455,-0.006465912,0.0009317398,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019587994,-0.003771305,-0.0018384457,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01951313,-0.002241373,-0.010648727,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.007920265,0.0077450275,-0.012188911,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0053925514,0.016982794,-0.012132168,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.003519535,0.019909143,-0.019805431,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.005690098,0.020100594,-0.022545815,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0057942867,0.022246838,-0.025543213,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.013259172,0.032105446,-0.02140832,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.020015955,0.04162121,-0.02559328,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032470226,0.05991268,-0.025603771,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.059105158,0.060250282,-0.038965702,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07270789,0.0727191,-0.039958477,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09947634,0.08871102,-0.03927231,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.100102425,0.11325431,-0.038965464,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.113337755,0.12716627,-0.03895712,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.13160062,0.1539334,-0.02564907,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15325391,0.1814183,-0.02515626,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.18001044,0.22061372,-0.0102956295,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.20653641,0.24638224,-0.0041360855,nan,nan,nan,nan,nan,nan,nan,nan,nan
