I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.07947588,-0.14114666,-0.021369696,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.061071396,-0.14473176,-0.039052248,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.048809767,-0.14035392,-0.051488638,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.052569866,-0.12595487,-0.05674386,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051374674,-0.13844132,-0.05330825,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.058674335,-0.13519335,-0.052613497,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0785079,-0.12847781,-0.057555437,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08340478,-0.14923716,-0.052173853,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.076606035,-0.15763855,-0.0507195,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0808177,-0.13519645,-0.050201178,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08161831,-0.15726423,-0.063859224,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.053797245,-0.18540025,-0.075555325,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.018006802,-0.15366268,-0.08012557,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.025283813,-0.12436104,-0.08146691,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06599045,-0.112929106,-0.07349229,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.058488607,-0.15278912,-0.051403046,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01687789,-0.12772131,-0.02968049,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.035253048,-0.07846069,-0.029208422,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07621884,-0.029037237,-0.02823472,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11292219,0.017284155,-0.039339542,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.038396835,0.030242443,-0.07654047,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030526876,-0.064211845,-0.096330166,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.041145325,-0.15410542,-0.107462406,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.034754753,-0.17988563,-0.10983205,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.049852848,-0.15758777,-0.10577035,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.087991476,-0.17106938,-0.10278106,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.110291004,-0.20361471,-0.0999639,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09616709,-0.22776604,-0.07678223,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.049425602,-0.18856311,-0.07351637,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.32979417,-0.12436271,-0.08902669,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.6134856,0.15844798,-0.14573932,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.18632054,0.40329862,-0.18897796,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010424614,0.13396454,-0.17651772,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11092043,-0.12312555,-0.12902284,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03566408,-0.26715112,-0.14742637,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00047779083,-0.22017312,-0.11612964,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.076514006,-0.12204814,-0.08631492,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08946085,-0.1573615,-0.07620072,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.072916746,-0.19243264,-0.070760965,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05612421,-0.15837646,-0.068757296,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04251027,-0.14654183,-0.066002846,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.040700436,-0.14155984,-0.065930605,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.041630983,-0.1281662,-0.06200862,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.037742376,-0.12283683,-0.055021763,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03702402,-0.12902021,-0.043182373,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.045884848,-0.11793184,-0.04560709,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05488491,-0.122464895,-0.041476488,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.055505753,-0.11902928,-0.03926468,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03978944,-0.11511922,-0.029532671,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.017579794,-0.10307598,-0.01848054,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.02711749,-0.062134266,-0.008396864,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04423356,-0.01021409,-0.0045814514,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06468916,0.015755415,-0.005475998,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0870111,0.03417778,-0.007596493,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09400368,0.056700945,-0.012073278,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.120728254,0.062861204,-0.0063869953,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15894794,0.09081626,-0.0027999878,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.16023302,0.13364053,0.0046446323,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.16805327,0.14383757,0.0137889385,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15373278,0.1543777,0.019563913,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14225078,0.17102575,0.037337303,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11463475,0.17666721,0.06331015,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06895733,0.15861547,0.06755304,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019441366,0.09710598,0.06506133,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03615904,0.0345819,0.05576396,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07468653,-0.012854338,0.050845385,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.092947245,-0.045604467,0.044157267,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0984149,-0.06289911,0.048181534,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11086726,-0.07200408,0.05823779,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.122986555,-0.078302145,0.064240694,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1108973,-0.08956218,0.0662756,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08463955,-0.075885296,0.07704139,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12641811,-0.029121637,0.08498287,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.16267109,-0.06366897,0.08581042,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12574697,-0.10333395,0.09298873,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.109622955,-0.0764153,0.09289336,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10543728,-0.04346919,0.09471178,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12338281,-0.03365183,0.09987903,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12892056,-0.053337097,0.097515345,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12576151,-0.05802369,0.102422,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11104226,-0.05452752,0.10223174,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08950567,-0.050973177,0.09786773,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0013759136,-0.044891357,0.06727624,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.25229788,0.016008139,0.009918451,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.45036805,0.14498568,-0.0057036877,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.59908056,0.4352846,0.07274294,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.68825424,0.6685778,0.15474856,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.73398614,0.8877617,0.22143114,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.8114147,1.0034689,0.32362628,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.8684008,1.0563169,0.1415317,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.6877897,0.75706005,-0.1266458,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.44975722,0.42941642,-0.38018012,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.049781322,0.12296736,-0.21478534,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14936924,-0.0063381195,-0.009055853,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.21134377,-0.10850501,0.07245636,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.19675636,-0.16498756,0.05853057,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.18770576,-0.19974804,0.04904723,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.20205212,-0.15087247,0.1052959,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.18346739,-0.103284836,0.17259705,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13900447,-0.05321765,0.18805182,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.17503428,0.008984327,0.17485464,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.2179699,-0.017872572,0.17303324,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.19704294,-0.07522011,0.17053354,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.17782378,-0.06651282,0.17099273,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1755166,-0.044803858,0.17692184,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.16820478,-0.027979136,0.18585312,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.16181064,-0.010815382,0.19300151,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.211833,-0.0046670437,0.19742084,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.26373625,-0.011970758,0.20403838,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.2794621,-0.069374084,0.22179282,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.26682281,-0.09071112,0.23033261,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.25951624,-0.068753004,0.23468673,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.25465894,-0.056734562,0.23562193,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.2059207,-0.056536913,0.22990108,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13505149,-0.022599936,0.21745515,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07663846,0.024332523,0.20982933,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.02933979,0.070871115,0.18521357,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0067715645,0.107669234,0.17233336,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0032157898,0.101079226,0.12689638,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0021979809,0.088520765,0.110675335,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00012469292,0.06757069,0.097783804,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.013655186,0.050384283,0.085315466,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.028172493,0.030733109,0.048001528,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03386545,-0.009558439,0.047991037,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.02668047,-0.027837515,0.04790902,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.005068302,-0.03161025,0.038624525,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.037875414,-0.0060141087,0.02482295,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.039293766,0.019576311,0.018963575,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.061456442,-0.027516842,0.010502577,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.035709143,-0.095923424,0.005934,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.012527704,-0.08884287,-0.0028760433,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.006966114,-0.070804834,-0.014528513,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.020021439,-0.057590723,-0.033680677,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.043035984,-0.050537348,-0.040316343,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0139603615,-0.029221058,-0.03731799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0117890835,-0.040266275,-0.03612113,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0137786865,-0.06998277,-0.03381276,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0284791,-0.07307696,-0.031454086,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03869748,-0.08905864,-0.025908232,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03609705,-0.10299802,-0.0226295,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033593655,-0.09064698,-0.021565676,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.026648283,-0.090052366,-0.021910906,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.022927761,-0.090465784,-0.03290105,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.022912025,-0.087854624,-0.03729081,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0095181465,-0.08667779,-0.03970766,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.003465414,-0.076783895,-0.036865234,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0059571266,-0.06574893,-0.03897786,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.011051178,-0.06585717,-0.051533937,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.016151428,-0.08957338,-0.051841497,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0013794899,-0.10779405,-0.052271366,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0073451996,-0.08942938,-0.05238533,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.011655092,-0.069024324,-0.039874315,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.023113728,-0.089963675,-0.03712058,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.011820793,-0.111629725,-0.055055857,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0029273033,-0.12780666,-0.06850624,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0347147,-0.103073835,-0.0700264,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044119835,-0.077807665,-0.06545687,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0013620853,-0.051894665,-0.06156516,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.011117458,-0.08697939,-0.059008837,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015405893,-0.103393316,-0.054872274,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.012304783,-0.10572982,-0.052399397,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.010473013,-0.103066206,-0.05039668,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005229473,-0.098232985,-0.05017829,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.017097712,-0.092793226,-0.049194813,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.025161743,-0.0737555,-0.052770853,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.088648796,-0.070934296,-0.059011936,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.047272682,-0.0040724277,-0.0654335,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.023585796,-0.03235674,-0.070171595,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024445057,-0.12824798,-0.06455135,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021512032,-0.12805581,-0.06306887,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.003317356,-0.12124944,-0.062664986,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.030042648,-0.09233022,-0.0479815,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0034704208,-0.053346157,-0.046737432,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.011117458,-0.06652379,-0.04400277,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.016816616,-0.09049392,-0.04835272,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.016326904,-0.103370905,-0.06299186,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.006008625,-0.11569762,-0.06438756,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0064382553,-0.1152482,-0.07113743,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.008678913,-0.100530386,-0.06739116,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01111269,-0.09329486,-0.06699586,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020999432,-0.10551882,-0.064777374,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.018913984,-0.11569762,-0.06528711,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.008992434,-0.115982056,-0.063084364,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.018833399,-0.10416007,-0.057756662,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.057280064,-0.08021784,-0.05568528,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.012809515,-0.03254533,-0.055195093,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.034249306,-0.06670928,-0.060299635,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.061311245,-0.12816668,-0.05238676,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033238173,-0.13735151,-0.04734969,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.00952363,-0.12740374,-0.044491053,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.013129711,-0.09990001,-0.04473424,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.030225277,-0.08315539,-0.056429148,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.030208588,-0.073642254,-0.064308405,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015457392,-0.074432135,-0.06404996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.011078119,-0.07374644,-0.050177574,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.023558378,-0.08807993,-0.029719591,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0036883354,-0.103073835,-0.013389826,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015184164,-0.031937838,0.019298315,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054542065,0.015002012,0.048195362,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.088698626,0.05902624,0.061105967,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07061529,0.108741164,0.055870295,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051431417,0.072407484,0.03504753,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.024154186,0.021538973,0.00946784,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.018646479,-0.014005899,-0.008764505,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042140007,-0.075868845,-0.026367664,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04364872,-0.11544514,-0.03273654,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03472781,-0.11771417,-0.033490896,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.031570196,-0.10323167,-0.027354479,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04865694,-0.079805374,-0.0076167583,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08044863,-0.06261778,0.035495758,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3586173,0.000613451,0.011046648,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.62234867,0.10303402,-0.015775204,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06054735,0.5201986,-0.074035406,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.30030727,nan,-0.052120924,0.123995304,-0.10841203,nan,nan,nan,nan,nan,nan
nan,0.042927504,nan,0.06309223,0.073771715,-0.11567497,nan,nan,nan,nan,nan,nan
nan,-0.13045192,nan,0.09248352,0.009775877,-0.13293433,nan,nan,nan,nan,nan,nan
nan,-0.18128228,nan,0.056631565,-0.011889696,-0.12046099,nan,nan,nan,nan,nan,nan
nan,-0.12563372,nan,0.035732508,-0.008282185,-0.058749914,nan,nan,nan,nan,nan,nan
nan,-0.078965425,nan,-0.019777775,0.00077819824,-0.039256096,nan,nan,nan,nan,nan,nan
nan,-0.029071093,nan,-0.06732273,0.026510239,-0.008406162,nan,nan,nan,nan,nan,nan
nan,0.021974802,nan,0.04044962,0.005071163,0.00037145615,nan,nan,nan,nan,nan,nan
nan,-0.06768155,nan,0.07281232,-0.043848515,-0.05664611,nan,nan,nan,nan,nan,nan
nan,-0.14022279,nan,0.047873974,-0.031990528,-0.07059646,nan,nan,nan,nan,nan,nan
nan,-0.10428882,nan,0.03638506,-0.01404953,-0.053023815,nan,nan,nan,nan,nan,nan
nan,-0.06993723,nan,0.02447319,-0.0119133,-0.046368122,nan,nan,nan,nan,nan,nan
nan,-0.0652585,nan,0.009147406,-0.006573677,-0.041440964,nan,nan,nan,nan,nan,nan
nan,-0.046898603,nan,-0.029446125,0.013397694,-0.024311066,nan,nan,nan,nan,nan,nan
nan,-0.005564928,nan,-0.02410531,0.02260065,0.0041394234,nan,nan,nan,nan,nan,nan
nan,0.010699749,nan,0.035539627,-0.017879486,-0.017245531,nan,nan,nan,nan,nan,nan
nan,-0.06891346,nan,0.02912426,-0.031422377,-0.03310156,nan,nan,nan,nan,nan,nan
nan,-0.06292558,nan,0.011624575,-0.016481876,-0.025639057,nan,nan,nan,nan,nan,nan
nan,-0.044120073,nan,-0.03701234,-0.005161047,-0.01918602,nan,nan,nan,nan,nan,nan
nan,-0.0071332455,nan,-0.0741992,0.008723021,-0.0016531944,nan,nan,nan,nan,nan,nan
nan,0.0555737,nan,-0.095716715,0.019789219,0.026432991,nan,nan,nan,nan,nan,nan
nan,0.06691718,nan,-0.08587217,0.021336317,0.033654213,nan,nan,nan,nan,nan,nan
nan,0.05848384,nan,-0.09608936,0.024056196,0.029823065,nan,nan,nan,nan,nan,nan
nan,0.060067177,nan,-0.11888409,0.035233498,0.034322977,nan,nan,nan,nan,nan,nan
nan,0.08768964,nan,-0.18567419,0.0704658,0.05351281,nan,nan,nan,nan,nan,nan
nan,0.15620446,nan,-0.20280457,0.098181486,0.078909874,nan,nan,nan,nan,nan,nan
nan,0.17139578,nan,-0.21523452,0.10585308,0.08513403,nan,nan,nan,nan,nan,nan
nan,0.17840183,nan,-0.20938444,0.10122323,0.08371258,nan,nan,nan,nan,nan,nan
nan,0.16504073,nan,-0.17350984,0.0750761,0.081932545,nan,nan,nan,nan,nan,nan
nan,0.15681875,nan,-0.1250546,0.051520824,0.086556435,nan,nan,nan,nan,nan,nan
nan,0.14968884,nan,-0.17737174,0.045567513,0.101368904,nan,nan,nan,nan,nan,nan
nan,0.14588141,nan,-0.16222572,0.034551144,0.11472964,nan,nan,nan,nan,nan,nan
nan,0.17540073,nan,-0.04697609,-0.019631386,0.09310961,nan,nan,nan,nan,nan,nan
nan,0.06606269,nan,0.015730381,-0.05464697,0.041581392,nan,nan,nan,nan,nan,nan
nan,-0.040879726,nan,-0.005213976,-0.047884226,0.014255524,nan,nan,nan,nan,nan,nan
nan,-0.013808012,nan,-0.012569189,-0.030365944,0.02263856,nan,nan,nan,nan,nan,nan
nan,0.0017168522,nan,-0.0002937317,-0.027064323,0.020542383,nan,nan,nan,nan,nan,nan
nan,-0.0076344013,nan,0.014624596,-0.03075552,0.005443096,nan,nan,nan,nan,nan,nan
nan,-0.01594901,nan,0.028033257,-0.045800447,-0.0027689934,nan,nan,nan,nan,nan,nan
nan,-0.028701305,nan,0.041105747,-0.05666423,-0.008170128,nan,nan,nan,nan,nan,nan
nan,-0.040895462,nan,0.03649354,-0.06336069,-0.008229494,nan,nan,nan,nan,nan,nan
nan,-0.05291605,nan,0.024718523,-0.061769724,0.003573656,nan,nan,nan,nan,nan,nan
