I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.012319993,-0.066529,-0.012952003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.031319994,-0.076528996,-0.003952002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03732,-0.08252899,-0.0049520023,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.047319997,-0.083528996,0.0050479975,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06532,-0.088529,0.018047996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06532,-0.08952899,0.016048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.070319995,-0.09352899,0.018047996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.070319995,-0.095529,0.016048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07631999,-0.099529,0.018047996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07432,-0.101528995,0.013047997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06432,-0.099529,0.007047998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04832,-0.095529,-0.0059520025,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042319994,-0.090528995,-0.0069520026,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.084319994,-0.102529,0.023047999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10132,-0.112528995,0.030047998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09332,-0.110529,0.024047997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.104320005,-0.11552899,0.029047996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10532001,-0.12252899,0.025047999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.114319995,-0.128529,0.027048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13532,-0.131529,0.045048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13732,-0.131529,0.047047995,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12632,-0.131529,0.036048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12031999,-0.131529,0.031047996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11832,-0.136529,0.023047999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11032,-0.138529,0.013047997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13332,-0.135529,0.040047996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15632,-0.132529,0.065047994,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14932,-0.130529,0.060048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14732,-0.124529,0.064048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15032,-0.131529,0.060048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.16532,-0.14252901,0.064048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15132,-0.135529,0.056048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14332,-0.132529,0.052047998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15132,-0.127529,0.065047994,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13132,-0.123528995,0.049048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13832,-0.117529,0.063048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15232,-0.10052899,0.093048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14032,-0.070529,0.11204799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15632,-0.045529,0.151048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15032,-0.033529,0.15904799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11632,-0.026529,0.130048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10332,-0.017529,0.12704799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.077319995,0.0014710012,0.120047994,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.106319994,-0.043529,0.104048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.16431999,-0.084529,0.121047996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14932,-0.10052899,0.090048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15332,-0.128529,0.066048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.16431999,-0.138529,0.067048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15932,-0.135529,0.065047994,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.18932,-0.135529,0.095047995,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.19932,-0.139529,0.101048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.18032,-0.129529,0.092048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.17732,-0.167529,0.051047996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.18132,-0.184529,0.039047997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06731999,-0.019529,0.089048,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.19268,0.508471,0.357048,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.19668,0.661471,0.50604796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.17632,0.055471,0.273048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.37431997,-0.224529,0.191048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.37831998,-0.138529,0.281048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.39731997,-0.12252899,0.317048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31432,-0.108528994,0.24704799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.23731999,-0.113529,0.165048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.21332,-0.103529,0.151048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.19232,-0.103529,0.130048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.20132,-0.099529,0.14304799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.20531999,-0.094528995,0.15204799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.18832,-0.092529,0.138048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.18631999,-0.087528996,0.140048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.16932,-0.084529,0.126048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.17332,-0.080529,0.13404799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.21431999,-0.074529,0.181048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.21431999,-0.065529,0.19004801,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.19432,-0.056529,0.17804798,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.19232,-0.047529,0.186048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15832,-0.029529,0.170048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14532,0.0014710012,0.18704799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14032,0.030471,0.212048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11632,0.062471,0.22004801,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10232,0.102471,0.246048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06632,0.146471,0.25404802,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.043319996,0.190471,0.27504802,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020319995,0.223471,0.285048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.009319995,0.255471,0.306048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.016319994,0.264471,0.322048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.050319996,0.238471,0.330048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07232,0.21847099,0.332048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08632,0.179471,0.306048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14832,0.119471006,0.310048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.18032,0.058470998,0.280048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.20232,-0.002528999,0.24104801,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.24931999,-0.035529,0.256048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.26432,-0.056529,0.250048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.27332,-0.076528996,0.23804802,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.28831998,-0.087528996,0.242048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.29031998,-0.086528994,0.24504802,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.28631997,-0.081529,0.24504802,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.28631997,-0.080529,0.24704799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.29432,-0.075528994,0.259048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.28732,-0.077529,0.250048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.28531998,-0.081529,0.244048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.28232,-0.080529,0.242048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.27931997,-0.084529,0.237048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.28131998,-0.086528994,0.23604801,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.27732,-0.086528994,0.232048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.27831998,-0.08952899,0.230048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.27831998,-0.092529,0.22704801,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.27831998,-0.095529,0.22404799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.27931997,-0.098528996,0.22204798,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.27732,-0.10052899,0.218048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.28131998,-0.105528995,0.21704799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.28232,-0.112528995,0.211048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.29031998,-0.118529,0.214048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.30631998,-0.121529,0.226048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.30732,-0.121529,0.22704801,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.30931997,-0.123528995,0.226048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31331998,-0.126529,0.22704801,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31131998,-0.126529,0.226048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31032,-0.12252899,0.228048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31232,-0.121529,0.232048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31131998,-0.120528996,0.232048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.30832,-0.117529,0.232048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.30631998,-0.11552899,0.232048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.30931997,-0.118529,0.232048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31532,-0.120528996,0.23604801,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31831998,-0.12252899,0.237048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.33332,-0.135529,0.239048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.33532,-0.133529,0.242048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.32731998,-0.126529,0.242048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.32531998,-0.124529,0.242048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31932,-0.118529,0.242048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31732,-0.116528995,0.242048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31732,-0.116528995,0.242048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31732,-0.116528995,0.242048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31432,-0.116528995,0.239048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.31032,-0.116528995,0.23604801,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.30931997,-0.116528995,0.23304799,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.30132,-0.112528995,0.230048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.29731998,-0.11152899,0.228048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.29531997,-0.11152899,0.225048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.28631997,-0.106529,0.221048,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.28032,-0.106529,0.21504799,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,-0.105528995,nan,0.306804,-0.43623602,0.129016,nan,nan,nan,nan,nan,nan
nan,-0.101528995,nan,0.30080402,-0.429236,0.128016,nan,nan,nan,nan,nan,nan
nan,-0.101528995,nan,0.298804,-0.424236,0.125016,nan,nan,nan,nan,nan,nan
nan,-0.099529,nan,0.30380398,-0.437236,0.13301599,nan,nan,nan,nan,nan,nan
nan,-0.095529,nan,0.30380398,-0.443236,0.139016,nan,nan,nan,nan,nan,nan
nan,-0.098528996,nan,0.304804,-0.44123602,0.136016,nan,nan,nan,nan,nan,nan
nan,-0.084529,nan,0.29180402,-0.437236,0.144016,nan,nan,nan,nan,nan,nan
nan,-0.054529,nan,0.260804,-0.420236,0.159016,nan,nan,nan,nan,nan,nan
nan,-0.043529,nan,0.250804,-0.41623598,0.16401601,nan,nan,nan,nan,nan,nan
nan,-0.037529,nan,0.234804,-0.394236,0.158016,nan,nan,nan,nan,nan,nan
nan,-0.032529,nan,0.214804,-0.360236,0.145016,nan,nan,nan,nan,nan,nan
nan,-0.024528999,nan,0.19880399,-0.341236,0.141016,nan,nan,nan,nan,nan,nan
nan,-0.023529,nan,0.176804,-0.298236,0.121015996,nan,nan,nan,nan,nan,nan
nan,-0.055529,nan,0.195804,-0.286236,0.091015995,nan,nan,nan,nan,nan,nan
nan,-0.086528994,nan,0.22180401,-0.294236,0.072016,nan,nan,nan,nan,nan,nan
nan,-0.105528995,nan,0.235804,-0.292236,0.057015996,nan,nan,nan,nan,nan,nan
nan,-0.124529,nan,0.246804,-0.28723598,0.040015996,nan,nan,nan,nan,nan,nan
nan,-0.128529,nan,0.241804,-0.269236,0.027015999,nan,nan,nan,nan,nan,nan
nan,-0.12252899,nan,0.237804,-0.270236,0.033015996,nan,nan,nan,nan,nan,nan
nan,-0.133529,nan,0.238804,-0.257236,0.018015996,nan,nan,nan,nan,nan,nan
nan,-0.13452901,nan,0.237804,-0.25423598,0.016015999,nan,nan,nan,nan,nan,nan
nan,-0.151529,nan,0.233804,-0.220236,-0.013984002,nan,nan,nan,nan,nan,nan
nan,-0.175529,nan,0.237804,-0.189236,-0.046984002,nan,nan,nan,nan,nan,nan
nan,-0.124529,nan,0.175804,-0.143236,-0.032984003,nan,nan,nan,nan,nan,nan
nan,0.304471,nan,-0.158196,-0.11923599,0.27701598,nan,nan,nan,nan,nan,nan
nan,0.726471,nan,-0.44019598,-0.189236,0.629016,nan,nan,nan,nan,nan,nan
nan,0.315471,nan,-0.111196,-0.231236,0.342016,nan,nan,nan,nan,nan,nan
nan,-0.172529,nan,0.28980398,-0.300236,0.010015998,nan,nan,nan,nan,nan,nan
nan,-0.153529,nan,0.287804,-0.32423598,0.037015997,nan,nan,nan,nan,nan,nan
nan,-0.07152899,nan,0.228804,-0.329236,0.100016,nan,nan,nan,nan,nan,nan
nan,-0.048529,nan,0.189804,-0.286236,0.096016,nan,nan,nan,nan,nan,nan
nan,-0.063529,nan,0.154804,-0.194236,0.039015997,nan,nan,nan,nan,nan,nan
nan,-0.058529,nan,0.128804,-0.14823599,0.020015996,nan,nan,nan,nan,nan,nan
nan,-0.048529,nan,0.095804,-0.098235995,0.0020159967,nan,nan,nan,nan,nan,nan
nan,-0.046529,nan,0.091804005,-0.09323599,0.0010159984,nan,nan,nan,nan,nan,nan
nan,-0.035529,nan,0.073804006,-0.074236,1.5996397e-05,nan,nan,nan,nan,nan,nan
nan,-0.033529,nan,0.068804,-0.066236,-0.0019840002,nan,nan,nan,nan,nan,nan
nan,-0.040529,nan,0.081804,-0.08223599,1.5996397e-05,nan,nan,nan,nan,nan,nan
nan,-0.032529,nan,0.062804,-0.05623599,-0.006984003,nan,nan,nan,nan,nan,nan
nan,-0.011528999,nan,0.038804002,-0.040235996,0.0010159984,nan,nan,nan,nan,nan,nan
nan,-0.006528999,nan,0.035804003,-0.040235996,0.005015999,nan,nan,nan,nan,nan,nan
nan,0.008471001,nan,0.023804002,-0.039235994,0.016015999,nan,nan,nan,nan,nan,nan
nan,0.021471001,nan,0.008804001,-0.029235989,0.020015996,nan,nan,nan,nan,nan,nan
nan,0.035471,nan,-0.018196002,0.0047640055,0.013015997,nan,nan,nan,nan,nan,nan
nan,0.065471,nan,-0.049196005,0.020764008,0.028015997,nan,nan,nan,nan,nan,nan
nan,0.077471,nan,-0.056196004,0.016764,0.039015997,nan,nan,nan,nan,nan,nan
nan,0.10547101,nan,-0.083196,0.02876401,0.054015998,nan,nan,nan,nan,nan,nan
nan,0.143471,nan,-0.11619599,0.038764,0.077015996,nan,nan,nan,nan,nan,nan
nan,0.179471,nan,-0.151196,0.052764,0.097016,nan,nan,nan,nan,nan,nan
nan,0.230471,nan,-0.19619599,0.068764,0.12701601,nan,nan,nan,nan,nan,nan
nan,0.262471,nan,-0.218196,0.063764006,0.15401599,nan,nan,nan,nan,nan,nan
nan,0.296471,nan,-0.24719599,0.069764,0.176016,nan,nan,nan,nan,nan,nan
nan,0.337471,nan,-0.283196,0.081764,0.201016,nan,nan,nan,nan,nan,nan
nan,0.353471,nan,-0.29619598,0.083764,0.212016,nan,nan,nan,nan,nan,nan
nan,0.343471,nan,-0.286196,0.076764,0.208016,nan,nan,nan,nan,nan,nan
