I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
nan,0.06776452,-0.6216788,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08923864,0.08101249,-0.51636744,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12902474,0.111112356,-0.1913104,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11331725,-0.34006882,-0.032665253,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.061748743,-0.63889074,-0.39725423,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.029413462,-0.6298742,-0.516927,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.047756195,-0.6390414,-0.5452013,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.040019035,-0.661726,-0.57061195,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.035147667,-0.6736424,-0.017215252,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.026053905,-0.6429994,-0.20557022,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.018818855,-0.63040566,-0.55362654,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.026472092,-0.61462545,-0.5653658,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01843977,-0.6002085,-0.55704236,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015086174,-0.5891113,-0.54728556,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0009598732,-0.5512788,-0.5445185,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.026049137,-0.53533196,-0.55748963,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04064226,-0.49896526,-0.5573299,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08313298,-0.4674909,-0.55576634,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12178445,-0.44111776,-0.5455878,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14033198,-0.41433072,-0.54047203,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.16009569,-0.41246462,-0.5298381,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.17464852,-0.41714,-0.51707196,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15943956,-0.410048,-0.49006724,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.13230777,-0.4137442,-0.463691,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.106318235,-0.42446208,-0.43622518,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.078831434,-0.42881703,-0.4186256,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.037266493,-0.45463324,-0.3825152,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.028075695,-0.47206664,-0.3690362,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.041610718,-0.4815302,-0.37068343,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.055305243,-0.48133397,-0.37364912,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.061493397,-0.48119664,-0.36652136,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05515933,-0.48153257,-0.36197424,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06850171,-0.48152232,-0.35091114,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08195448,-0.48153353,-0.33519316,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0954299,-0.4681077,-0.34690905,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08987546,-0.4548304,-0.3480327,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0798409,-0.4487381,-0.33959484,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06171751,-0.4386859,-0.32963896,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.057672977,-0.4356556,-0.32093668,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06365681,-0.42744827,-0.3133862,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07523823,-0.40342665,-0.29783392,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08701062,-0.39336872,-0.27604413,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.095402956,-0.36046863,-0.24894118,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08355856,-0.33360457,-0.20800424,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.068267345,-0.27984214,-0.1937027,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05755806,-0.24044585,-0.17072129,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04360819,-0.22763705,-0.17626476,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.018144608,-0.21542263,-0.1725595,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01070714,-0.24599504,-0.16946244,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.018758774,-0.29406786,-0.19649792,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.041867256,-0.33360457,-0.2212398,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06850791,-0.3605001,-0.23002815,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09540844,-0.3792343,-0.21799326,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10969877,-0.3870256,-0.21696305,nan,nan,nan,nan,nan,nan,nan,nan,nan
