I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.026180267,-0.3446808,-0.49110746,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09353256,0.16808629,-0.4959693,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05935979,0.16443765,-0.49073434,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03585601,-0.29426026,-0.3133061,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019322634,-0.27276373,-0.17660475,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04096508,-0.1797452,-0.081567764,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07653737,-0.09924984,-0.027792454,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0885129,-0.061635256,0.034353018,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09137845,-0.051321745,0.047875404,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0924294,-0.05611825,0.048010826,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.101403,-0.062927485,0.054152727,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.103616476,-0.0682261,0.056535006,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10106802,-0.06676507,0.060022116,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09696555,-0.059975147,0.057093382,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08948493,-0.05280876,0.055683613,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.079306364,-0.04850769,0.05246353,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.067709684,-0.04291272,0.053761482,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.056863546,-0.03171134,0.059135914,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.036343813,-0.02105689,0.05480051,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0016264915,0.0016441345,0.047987223,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010676384,0.027405977,0.044347763,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.016437769,0.038841724,0.045690536,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029534578,0.04507804,0.04611826,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.062965155,0.05765295,0.05068326,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.097299814,0.099292755,0.040914297,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12498021,0.12425256,0.033934355,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15954351,0.14962077,0.028749704,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14609814,0.16979837,0.028754711,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.10285473,0.16305697,0.046139,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07276678,0.116191745,0.059242725,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06769991,0.1132251,0.061376095,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.052464485,0.098893166,0.052033424,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.037739992,0.07682586,0.049795628,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0054843426,0.05534911,0.043951035,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051620007,-0.0069437027,0.039256573,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05817294,-0.046762943,0.031621933,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07355666,-0.05619502,0.017097712,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.076633215,-0.07403922,0.009510994,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06794357,-0.081670046,0.0030388832,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.056498766,-0.07968998,0.003448248,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05134058,-0.07189894,0.005121708,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.043558836,-0.065124035,0.0050644875,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.016357422,-0.055241108,-2.8848648e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.014128447,-0.034877777,0.0030798912,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04446292,-0.034457684,0.00674963,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07653618,-0.061379194,0.010094404,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.073524475,-0.071751595,0.018829346,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05254388,-0.06330824,0.026174068,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04366994,-0.05026436,0.010820866,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0413692,-0.039190054,0.033610344,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.031736612,-0.030966997,0.038791656,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.014558315,-0.009340286,0.047097206,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05162859,0.00044679642,0.03660083,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.060831547,-0.036405325,0.033677816,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.054128885,-0.046158552,0.030014992,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04703331,-0.047181368,0.02301693,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042188644,-0.043382168,0.02192688,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03929448,-0.04150915,0.009828091,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03887391,-0.052691698,0.0095021725,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.034713507,-0.049233675,0.009496689,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0376184,-0.044725657,0.009264231,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.034765005,-0.048685312,0.010224819,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020549774,-0.04411912,0.010565996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.013949633,-0.025648594,0.009503365,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024574995,-0.023332596,0.0095021725,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0061626434,-0.01703,0.009438038,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015162706,-0.0009865761,-0.0024645329,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.007839441,-0.006839514,-0.0027918816,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0052793026,-0.024113655,-0.0062384605,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010032892,-0.024351358,-0.015357971,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.012306929,-0.034493208,-0.023544312,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.013380766,-0.048808575,-0.027777433,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0084917545,-0.04948926,-0.040200233,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0022454262,-0.05711913,-0.044485807,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0019869804,-0.057762384,-0.03067112,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.014288664,-0.05237508,-0.016228914,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.026817799,-0.048275948,-0.014983416,nan,nan,nan,nan,nan,nan,nan,nan,nan
