I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.016199112,-0.02689004,-0.013334274,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019708395,-0.039111614,-0.023489952,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.02035141,-0.05156517,-0.03799033,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.00703907,-0.058302402,-0.047246456,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0012896061,-0.039215326,-0.04456067,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.00029277802,-0.044314384,-0.03706813,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.012399197,-0.05135274,-0.026090622,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01524663,-0.047005653,-0.025835276,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.016670942,-0.05156398,-0.039820194,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.028452158,-0.048711777,-0.062760115,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044041157,-0.015979052,-0.0520885,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054095984,-0.0027735233,-0.050421238,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07870412,0.010620594,-0.052727938,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11498499,0.03652668,-0.050595284,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.13989735,0.06898403,-0.050587654,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14051008,0.09527111,-0.04294896,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14968026,0.10306692,-0.03820944,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.16588521,0.12171817,-0.03808689,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1768012,0.13491917,-0.027056456,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.18407619,0.15798116,-0.025739193,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.18182337,0.13796628,-0.043761253,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.16419256,0.1218102,-0.050587654,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12837696,0.10534358,-0.03023243,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0772202,0.08455944,-0.025822401,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053875446,0.060075283,-0.0010929108,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.02912283,0.047453403,0.023425817,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015806437,0.047372103,0.029412031,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.004593849,0.03178644,0.026465893,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0043184757,0.022687912,0.013086557,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.004335642,0.015993595,0.011041641,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.004247427,0.0103161335,-0.0006711483,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.007934332,-0.0020606518,0.011094809,nan,nan,nan,nan,nan,nan,nan,nan,nan
